scheme_code,return_1m,return_3m,return_6m,return_1y,return_3y,cagr_1y,cagr_3y,cagr_5y,volatility,sharpe_ratio,sortino_ratio,max_drawdown,beta,risk_level,horizon
146271,0.7340749601450147,6.213237277763506,1.019227960478264,5.053153762543827,77.67525497629013,5.053153762543827,21.118081340841034,18.008007225178723,0.1858821797938699,0.7496510199694004,0.8479343855392186,-38.34559007601438,,High,Long Term
146276,-21.46021174326914,-20.993584679075937,-20.213190355370447,-18.416629954150153,-2.4675704671803356,-18.416629954150153,-0.8293832374970611,,0.1251484934084802,-0.5196959715289482,-0.23176698262413398,-21.677971146164566,,Moderate,Medium Term
146277,0.3070905720838235,0.9030433271181693,1.89972393763862,4.194201054057123,24.56354237784062,4.194201054057123,7.596212368872823,,0.01665444068344309,1.0859638120626098,1.2492414593143062,-2.3018629898455045,,Low,Medium Term
146278,-0.9940200388103504,-0.40535022458593195,-1.4108112904338999,-3.246093561027519,-1.2813678453671318,-3.246093561027519,-0.428960051327576,,0.043150662423601535,-1.507257692334512,-0.7883946864097294,-6.2362284460530155,,Low,Medium Term
146279,-20.79709800567092,-20.329517117203245,-19.5462407981013,-17.742864193468787,-2.3141771434711744,-17.742864193468787,-0.7774205462296124,,0.12139102278020088,-0.5357285805234285,-0.23984622371048592,-21.01604953873373,,Moderate,Medium Term
146280,0.30572320169810485,0.8978863420891159,1.8898588036525998,4.1737270708233964,23.713233498422383,4.1737270708233964,7.350824925789223,,0.01662388439047122,0.9095328486827947,1.0461900448285304,-2.302443043415958,,Low,Medium Term
146281,-0.9891187041455862,-0.40435830528056105,-1.4098392980380625,-3.2451574201288746,-1.2433462704549703,-3.2451574201288746,-0.41617839861457506,,0.04195764138899118,-1.5499593916494097,-0.8170071918312528,-6.231832417530903,,Low,Medium Term
146282,0.3942141421694467,1.0276930794735684,1.9708537386172065,3.9244160263181227,21.540949596869254,3.9244160263181227,6.7187857179632715,,0.03442736115937476,0.4253878507331837,0.29424361229279544,-3.9060771216653634,,Low,Medium Term
146283,0.3942920347089096,1.0277714635083202,1.9709328544190274,3.9244966578240836,21.541043896459055,3.9244966578240836,6.718813317811034,,0.03442773339561736,0.42539058561420984,0.2942450243984811,-3.9060771216653634,,Low,Medium Term
146284,0.41089319562106486,1.0779427111727191,2.0724178339140087,4.133783718728434,22.272457487399322,4.133783718728434,6.932457296845351,,0.034431798793139255,0.49083740863555303,0.33955043471978213,-3.9055923767805645,,Low,Medium Term
146294,0.27981454627152846,1.1308162886980222,2.637465246082127,5.426878149335779,21.34948096885814,5.426878149335779,6.662716717438388,5.720558709107437,0.009979603798824978,-0.9116887760258231,-1.387965001046532,-0.5912469341888049,,Low,Long Term
146295,0.27959643287942537,1.1306903680369018,2.637626136477156,5.426663441309487,21.35034340775239,5.426663441309487,6.662969403198571,5.720568250131919,0.011917483591209865,-1.0614826957330163,-1.0049139497628667,-1.9037925054663396,,Low,Long Term
146296,0.33256004183819243,1.2873967781237283,2.9464979808611735,6.049352968690203,23.524070527636542,6.049352968690203,7.296082305341556,6.324734090397155,0.011903012825718545,-0.566975881356324,-0.530462363383371,-1.895970009372061,,Low,Long Term
146297,0.33186709606471965,1.286575212116392,2.9457395579375767,6.048278295522946,23.522443387863646,6.048278295522946,7.295611178570227,6.324645091187264,0.009975771390908404,-0.31605743009396986,-0.4813689322483102,-0.5907501692494543,,Low,Long Term
146299,0.289536662874168,0.9031341280492544,1.9559356104720704,3.9958341130810426,25.13853805635511,3.9958341130810426,7.761515967819932,,0.01778756055033451,0.9463571110905391,1.084998362518154,-2.4347036516103815,,Low,Medium Term
146300,0.2665970508195725,0.8345532077393081,1.8138440158410152,3.705734110100156,24.161205317346024,3.705734110100156,7.48024308052222,,0.01777748070401929,0.7813214564724004,0.9005418089695696,-2.443857331571986,,Low,Medium Term
146301,0.2665970508195725,0.8345532077393081,1.8138440158410152,3.705734110100156,24.161205317346024,3.705734110100156,7.48024308052222,,0.017777126150513484,0.7813370394333035,0.900573989426421,-2.443857331571986,,Low,Medium Term
146306,0.3083557267762105,0.9082717319362388,1.9127465429622958,3.9086236061158353,24.354602541298554,3.9086236061158353,7.536018949807111,,0.015515390758479651,0.9385443735268911,1.0531532219605924,-2.1518760634010925,,Low,Medium Term
146307,0.3083557267762105,0.9074670664412476,1.9127465429622958,3.9086236061158353,24.354602541298554,3.9086236061158353,7.536018949807111,,0.01551493290367598,0.9385720705239061,1.0556244725025035,-2.1509998298542943,,Low,Medium Term
146308,0.3264965737528325,0.9635406357626497,2.025762060964875,4.138696980090484,25.237664990571986,4.138696980090484,7.789962438840603,,0.015516921488103111,1.1131941959277625,1.2460033854345625,-2.1414347076736284,,Low,Medium Term
146309,0.324144008056404,0.9587902299988071,2.020961676934152,4.137198856676205,25.231772470144563,4.137198856676205,7.78827188108564,,0.015519475355778958,1.1119427116335578,1.2421002698745955,-2.1414347076736284,,Low,Medium Term
146310,0.3083630598493814,0.9074887760065709,1.9119719727781703,3.9104264352053386,24.352876432319803,3.9104264352053386,7.53552139485032,,0.01551021546551952,0.9383202840028255,1.0534126659401055,-2.1509998298542943,,Low,Medium Term
146324,0.4299075559275112,1.0902595781854485,2.1032646372975305,4.098535778254342,22.323860579691,4.098535778254342,6.947439926629073,,0.030130313504552673,0.4914792087028819,0.3393959313296955,-3.316168898043248,,Low,Medium Term
146325,0.4123043797101156,1.0397531910885105,2.0014264769980583,3.8901130832748265,21.591327759671252,3.8901130832748265,6.733528495968244,,0.030127919271271876,0.41686833412429475,0.29048694626889143,-3.317167477713434,,Low,Medium Term
146326,0.4123043797101156,1.0397531910885105,2.0014264769980583,3.8901130832748265,21.591327759671252,3.8901130832748265,6.733528495968244,,0.03012860213608735,0.4168588858028442,0.29047590657587297,-3.317167477713434,,Low,Medium Term
146327,0.4299075559275112,1.0902595781854485,2.1032646372975305,4.098535778254342,22.323860579691,4.098535778254342,6.947439926629073,,0.030130122150196992,0.49148233005389547,0.3393975598354088,-3.316168898043248,,Low,Medium Term
146328,0.4075933124504605,1.0206483851125103,9.068175296191527,12.27633355840647,28.839020232641488,12.27633355840647,8.813422708423492,,0.04404165749163366,0.6679408539357913,0.7265252713333888,-3.767669858641143,,Low,Medium Term
146329,0.3532236467455707,0.8678635242065802,8.742422094545566,11.605117891223404,26.53799875795684,11.605117891223404,8.16173719303681,,0.04402398992484152,0.5129296575464621,0.5738372381021263,-3.8778940933751116,,Low,Medium Term
146330,0.3532236467455707,0.8678635242065802,8.742422094545566,11.605117891223404,26.53799875795684,11.605117891223404,8.16173719303681,,0.044024323063566066,0.5129257761300087,0.5737996225854677,-3.8778940933751116,,Low,Medium Term
146331,0.4075933124504605,1.0206483851125103,9.068175296191527,12.277281205952129,28.839020232641488,12.277281205952129,8.813422708423492,,0.04404707692348112,0.6678586723204024,0.731149937263903,-3.767669858641143,,Low,Medium Term
146340,0.33459945559342064,0.8822353098018265,1.8833555090920662,4.175372106959507,26.07511074522717,4.175372106959507,8.029687410584895,,0.017333297128656066,1.1213810853622912,1.2458628143705135,-2.3177209077740235,,Low,Medium Term
146342,0.3338247108282344,0.881464925695008,1.8825933376629411,4.173786289832759,26.072170606452616,4.173786289832759,8.028847634095172,,0.017333770064239903,1.1208791224805277,1.244711325824604,-2.3177209077740235,,Low,Medium Term
146343,0.3569938337428802,0.9435575383563322,2.0155525881706104,4.468271651611566,27.19224365879933,4.468271651611566,8.347827949212071,,0.017347878775149848,1.313137879200609,1.444812583738826,-2.3015964985782067,,Low,Medium Term
146344,0.3569938337428802,0.9435575383563322,2.0155525881706104,4.468271651611566,27.19224365879933,4.468271651611566,8.347827949212071,,0.017349039535661116,1.3130500219683725,1.4449703241813425,-2.3015964985782067,,Low,Medium Term
146345,0.33459945559342064,0.8822353098018265,1.8833555090920662,4.175372106959507,26.07511074522717,4.175372106959507,8.029687410584895,,0.017333323355811416,1.121379388593869,1.2458157822198603,-2.3177209077740235,,Low,Medium Term
146346,-1.82344428364688,3.6674816625916984,0.11806375442737771,8.19776714513556,83.35135135135137,8.19776714513556,22.394350414403274,20.86652003076399,0.17632934159616345,0.6977159674764581,0.803824396248868,-37.396121883656505,,Moderate,Long Term
146347,-1.822916666666674,3.698044009779955,0.1475796930342277,8.22966507177032,83.4054054054054,8.22966507177032,22.406376979324392,20.873645754197014,0.17625813316803288,0.6982783427552239,0.8052847483912348,-37.396121883656505,,Moderate,Long Term
146348,-1.7147310989867548,4.042904290429039,0.7993605115907298,9.6839663670629,91.06060606060605,9.6839663670629,24.086266293513138,22.524560914640478,0.17646447870013582,0.8016767072071019,0.9215035896339687,-37.1713508612874,,Moderate,Long Term
146349,-1.7142857142857015,4.04179268627991,0.7991475759190347,9.681159420289864,91.11111111111111,9.681159420289864,24.097199004256375,22.531037869844784,0.17629105590305486,0.802720706000518,0.9228039590757329,-37.1713508612874,,Moderate,Long Term
146376,-2.766693157031508,-4.194676996126456,-9.848440310879614,-4.082415589072963,29.76728442074976,-4.082415589072963,9.074125272294765,9.371916287821636,0.1743186774343522,0.3416574965443913,0.4100428340727053,-37.78105482303956,,Moderate,Long Term
146377,-2.7670327390215466,-4.194980431862005,-9.848845731037015,-4.082925593091491,17.238010710094763,-4.082925593091491,5.44422850082118,6.014688606261376,0.1768456007886716,0.1986686697729697,0.2346817872480922,-37.78105482303956,,Moderate,Long Term
146378,-2.783167436993561,-4.243340808684515,-14.627940802992168,-9.259295614276164,10.392223595512329,-9.259295614276164,3.350558315725727,4.790197879451008,0.17759550985829065,0.1435157716081892,0.16895849577755073,-37.803500356292474,,Moderate,Long Term
146379,-2.7832447891877554,-4.242900342945955,-9.94252394173747,-4.2796891029835855,28.960809965303458,-4.2796891029835855,8.847698515222046,9.154116892350128,0.17430636504568342,0.32860877055078624,0.39442241943388784,-37.803500356292474,,Moderate,Long Term
146380,-0.4256196521406186,4.818712090382338,2.096687731696445,5.019376985267288,65.70045645314462,5.019376985267288,18.333552198099934,12.665555110153527,0.19058353151942872,0.44241696342306247,0.5107362913599225,-36.046325594624385,,High,Long Term
146381,-0.37053558580596446,4.947118317790311,2.3202027591201047,5.436562021731017,67.54752138613624,5.436562021731017,18.771617001721186,13.047449249042554,0.19058725364825382,0.4626017875286056,0.5338989145398789,-36.015777344442476,,High,Long Term
146382,-0.370666409015441,4.946775782865553,-2.946008385385457,0.010139707535583575,43.91093348558379,0.010139707535583575,12.901036775368313,8.625311899058774,0.19327767809634014,0.2908179915804291,0.3320141466022853,-36.015777344442476,,High,Long Term
146383,-0.42572492242195503,4.818519604042781,-2.8394775010845197,-0.05814477598484746,42.53453584721303,-0.05814477598484746,12.539945873088465,8.277866318279003,0.19323123863998568,0.272256687998163,0.31098206571086584,-36.046325594624385,,High,Long Term
